,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49
0,-0.18888888888888888,0.9881465517241379,-0.18888888888888888,0.9849137931034483,-0.17777777777777778,0.9762931034482759,-0.14444444444444443,0.9633620689655172,-0.12222222222222222,0.9547413793103449,-0.07777777777777778,0.9353448275862069,-0.044444444444444446,0.9234913793103449,0.03333333333333333,0.896551724137931,0.1111111111111111,0.8642241379310345,0.14444444444444443,0.8469827586206896,0.2111111111111111,0.8114224137931034,0.2777777777777778,0.7747844827586207,0.3111111111111111,0.7564655172413793,0.35555555555555557,0.7219827586206896,0.4,0.6875,0.4222222222222222,0.6702586206896551,0.4777777777777778,0.6368534482758621,0.5333333333333333,0.6066810344827587,0.5555555555555556,0.59375,0.6111111111111112,0.5689655172413793,0.6333333333333333,0.5581896551724138,0.6666666666666666,0.540948275862069,0.6888888888888889,0.5269396551724138,0.7,0.521551724137931,0.7111111111111111,0.5161637931034483,0.7333333333333333,0.5150862068965517,0.7444444444444445,0.5161637931034483,0.7666666666666667,0.5258620689655172,0.7888888888888889,0.5420258620689655,0.8,0.552801724137931,0.8111111111111111,0.5797413793103449,0.8111111111111111,0.5948275862068966,0.8111111111111111,0.6303879310344828,0.7777777777777778,0.6713362068965517,0.7555555555555555,0.6939655172413793,0.7111111111111111,0.7424568965517241,0.6444444444444445,0.7963362068965517,0.6,0.8243534482758621,0.5111111111111111,0.8793103448275862,0.4111111111111111,0.9288793103448276,0.35555555555555557,0.9493534482758621,0.24444444444444444,0.9816810344827587,0.14444444444444443,0.9978448275862069,0.1111111111111111,0.9989224137931034,0.05555555555555555,0.9924568965517241,0.03333333333333333,0.9913793103448276,0.022222222222222223,0.9935344827586207,0.022222222222222223,0.9946120689655172,0.022222222222222223,0.9935344827586207,0.022222222222222223,0.9924568965517241
1,0.044444444444444446,0.9913793103448276,0.06666666666666667,0.9806034482758621,0.07777777777777778,0.9730603448275862,0.08888888888888889,0.9644396551724138,0.1111111111111111,0.9547413793103449,0.15555555555555556,0.927801724137931,0.17777777777777778,0.9116379310344828,0.2,0.8943965517241379,0.24444444444444444,0.8577586206896551,0.2777777777777778,0.8383620689655172,0.3,0.8189655172413793,0.35555555555555557,0.7801724137931034,0.37777777777777777,0.7607758620689655,0.4,0.7413793103448276,0.43333333333333335,0.7036637931034483,0.45555555555555555,0.6842672413793104,0.4777777777777778,0.6648706896551724,0.5,0.646551724137931,0.5444444444444444,0.6109913793103449,0.5666666666666667,0.5926724137931034,0.5888888888888889,0.5765086206896551,0.6333333333333333,0.5452586206896551,0.6444444444444445,0.5323275862068966,0.6666666666666666,0.5204741379310345,0.6888888888888889,0.5032327586206896,0.7,0.4978448275862069,0.7111111111111111,0.4956896551724138,0.7222222222222222,0.4956896551724138,0.7444444444444445,0.5053879310344828,0.7555555555555555,0.5140086206896551,0.7666666666666667,0.5237068965517241,0.7888888888888889,0.5495689655172413,0.7888888888888889,0.5657327586206896,0.7888888888888889,0.5829741379310345,0.7888888888888889,0.6012931034482759,0.7777777777777778,0.6422413793103449,0.7777777777777778,0.6648706896551724,0.7666666666666667,0.6875,0.7333333333333333,0.7370689655172413,0.7111111111111111,0.7618534482758621,0.6888888888888889,0.7877155172413793,0.6222222222222222,0.8372844827586207,0.5888888888888889,0.8620689655172413,0.5555555555555556,0.884698275862069,0.5111111111111111,0.90625,0.4222222222222222,0.9428879310344828,0.36666666666666664,0.9579741379310345,0.32222222222222224,0.9709051724137931,0.23333333333333334,0.9870689655172413,0.2,0.990301724137931
2,0.1111111111111111,0.990301724137931,0.15555555555555556,0.9859913793103449,0.18888888888888888,0.9795258620689655,0.2111111111111111,0.9709051724137931,0.23333333333333334,0.9612068965517241,0.28888888888888886,0.9353448275862069,0.3111111111111111,0.9202586206896551,0.34444444444444444,0.9019396551724138,0.36666666666666664,0.8825431034482759,0.4222222222222222,0.8405172413793104,0.45555555555555555,0.8178879310344828,0.4777777777777778,0.7952586206896551,0.5,0.7737068965517241,0.5333333333333333,0.728448275862069,0.5444444444444444,0.7058189655172413,0.5555555555555556,0.6842672413793104,0.5666666666666667,0.6627155172413793,0.5888888888888889,0.6206896551724138,0.6,0.6002155172413793,0.6111111111111112,0.5808189655172413,0.6222222222222222,0.5614224137931034,0.6444444444444445,0.5269396551724138,0.6555555555555556,0.5118534482758621,0.6555555555555556,0.5,0.6666666666666666,0.4838362068965517,0.6666666666666666,0.48060344827586204,0.6777777777777778,0.48060344827586204,0.6777777777777778,0.4838362068965517,0.7,0.5010775862068966,0.7111111111111111,0.5140086206896551,0.7222222222222222,0.5280172413793104,0.7333333333333333,0.5441810344827587,0.7333333333333333,0.5808189655172413,0.7333333333333333,0.6002155172413793,0.7333333333333333,0.6206896551724138,0.7222222222222222,0.6411637931034483,0.7,0.6853448275862069,0.6888888888888889,0.709051724137931,0.6666666666666666,0.7338362068965517,0.6444444444444445,0.7586206896551724,0.5888888888888889,0.8103448275862069,0.5555555555555556,0.8351293103448276,0.5333333333333333,0.8599137931034483,0.5,0.8836206896551724,0.4222222222222222,0.9245689655172413,0.37777777777777777,0.9418103448275862,0.3333333333333333,0.9568965517241379,0.2777777777777778,0.9698275862068966,0.17777777777777778,0.9859913793103449,0.13333333333333333,0.9892241379310345
3,0.08888888888888889,0.990301724137931,0.13333333333333333,0.9795258620689655,0.16666666666666666,0.9719827586206896,0.18888888888888888,0.9612068965517241,0.2222222222222222,0.9493534482758621,0.26666666666666666,0.9191810344827587,0.28888888888888886,0.9019396551724138,0.32222222222222224,0.8836206896551724,0.37777777777777777,0.84375,0.4,0.8232758620689655,0.43333333333333335,0.8017241379310345,0.4777777777777778,0.7586206896551724,0.5,0.7359913793103449,0.5111111111111111,0.7133620689655172,0.5444444444444444,0.6691810344827587,0.5555555555555556,0.6487068965517241,0.5666666666666667,0.6282327586206896,0.5777777777777777,0.6077586206896551,0.6,0.5700431034482759,0.6222222222222222,0.5517241379310345,0.6333333333333333,0.5344827586206896,0.6555555555555556,0.5053879310344828,0.6666666666666666,0.49245689655172414,0.6888888888888889,0.4816810344827586,0.7111111111111111,0.4665948275862069,0.7222222222222222,0.4644396551724138,0.7222222222222222,0.4644396551724138,0.7333333333333333,0.46875,0.7555555555555555,0.4859913793103448,0.7666666666666667,0.49676724137931033,0.7777777777777778,0.5107758620689655,0.7888888888888889,0.5441810344827587,0.7888888888888889,0.5625,0.7888888888888889,0.5818965517241379,0.7888888888888889,0.6023706896551724,0.7666666666666667,0.646551724137931,0.7555555555555555,0.6681034482758621,0.7444444444444445,0.6907327586206896,0.7,0.7359913793103449,0.6666666666666666,0.759698275862069,0.6444444444444445,0.7834051724137931,0.5777777777777777,0.8308189655172413,0.5444444444444444,0.853448275862069,0.5111111111111111,0.875,0.4666666666666667,0.896551724137931,0.36666666666666664,0.9375,0.3111111111111111,0.9568965517241379,0.25555555555555554,0.9730603448275862,0.14444444444444443,0.9913793103448276,0.08888888888888889,0.9924568965517241
4,0.32222222222222224,0.9861259338313767,0.32222222222222224,0.9829242262540021,0.3111111111111111,0.9743863393810032,0.3,0.9690501600853789,0.26666666666666666,0.9541088580576307,0.2111111111111111,0.9338313767342583,0.17777777777777778,0.9220917822838848,0.1,0.8954108858057631,0.022222222222222223,0.8633938100320171,-0.011111111111111112,0.8463180362860192,-0.07777777777777778,0.8110992529348986,-0.1111111111111111,0.7929562433297759,-0.16666666666666666,0.7577374599786553,-0.2222222222222222,0.7225186766275347,-0.24444444444444444,0.7054429028815368,-0.28888888888888886,0.6712913553895411,-0.34444444444444444,0.6382070437566703,-0.36666666666666664,0.6232657417289221,-0.4222222222222222,0.5955176093916755,-0.4444444444444444,0.5827107790821772,-0.5,0.5602988260405549,-0.5333333333333333,0.5432230522945571,-0.5444444444444444,0.535752401280683,-0.5666666666666667,0.5240128068303095,-0.5666666666666667,0.5208110992529349,-0.5888888888888889,0.5176093916755603,-0.6111111111111112,0.5186766275346851,-0.6222222222222222,0.5229455709711847,-0.6444444444444445,0.535752401280683,-0.6666666666666666,0.5560298826040555,-0.6666666666666666,0.5688367129135539,-0.6777777777777778,0.5976520811099253,-0.6777777777777778,0.6147278548559232,-0.6555555555555556,0.6531483457844184,-0.6222222222222222,0.6969050160085379,-0.6,0.7203842049092849,-0.5444444444444444,0.7716115261472786,-0.4666666666666667,0.8260405549626467,-0.4222222222222222,0.8537886872998933,-0.3333333333333333,0.9060832443970117,-0.2777777777777778,0.9295624332977588,-0.16666666666666666,0.967982924226254,-0.05555555555555555,0.9925293489861259,-0.011111111111111112,0.9978655282817502,0.05555555555555555,0.9957310565635006,0.1,0.9903948772678762,0.1,0.991462113127001,0.1111111111111111,0.9935965848452508,0.1111111111111111,0.9935965848452508,0.1111111111111111,0.9925293489861259
5,0.08888888888888889,0.991462113127001,0.06666666666666667,0.9807897545357525,0.05555555555555555,0.9733191035218783,0.044444444444444446,0.9647812166488794,0.022222222222222223,0.9551760939167556,-0.022222222222222223,0.928495197438634,-0.044444444444444446,0.9124866595517609,-0.06666666666666667,0.8954108858057631,-0.1111111111111111,0.8591248665955176,-0.14444444444444443,0.83991462113127,-0.16666666666666666,0.8207043756670224,-0.2222222222222222,0.7822838847385272,-0.24444444444444444,0.7630736392742796,-0.26666666666666666,0.743863393810032,-0.3,0.7065101387406617,-0.32222222222222224,0.687299893276414,-0.34444444444444444,0.6680896478121665,-0.36666666666666664,0.6499466382070438,-0.4111111111111111,0.6136606189967982,-0.43333333333333335,0.5965848452508005,-0.45555555555555555,0.5805763073639274,-0.5,0.5496264674493063,-0.5111111111111111,0.5368196371398078,-0.5333333333333333,0.5250800426894343,-0.5555555555555556,0.5080042689434365,-0.5666666666666667,0.5026680896478122,-0.5777777777777777,0.5005336179295624,-0.5888888888888889,0.5005336179295624,-0.6111111111111112,0.5101387406616862,-0.6222222222222222,0.5186766275346851,-0.6333333333333333,0.528281750266809,-0.6555555555555556,0.5538954108858057,-0.6555555555555556,0.5699039487726788,-0.6555555555555556,0.5869797225186766,-0.6555555555555556,0.6051227321237994,-0.6444444444444445,0.6467449306296692,-0.6444444444444445,0.6680896478121665,-0.6333333333333333,0.6915688367129136,-0.6,0.7395944503735326,-0.5777777777777777,0.7641408751334045,-0.5555555555555556,0.7897545357524013,-0.4888888888888889,0.83991462113127,-0.45555555555555555,0.8633938100320171,-0.4111111111111111,0.8868729989327642,-0.37777777777777777,0.9082177161152615,-0.28888888888888886,0.9445037353255069,-0.23333333333333334,0.959445037353255,-0.18888888888888888,0.9722518676627535,-0.1,0.9882604055496265,-0.06666666666666667,0.991462113127001
6,0.0,0.9903948772678762,-0.022222222222222223,0.9861259338313767,-0.07777777777777778,0.9722518676627535,-0.1,0.9626467449306296,-0.12222222222222222,0.9509071504802561,-0.15555555555555556,0.9370330843116329,-0.2111111111111111,0.9039487726787621,-0.23333333333333334,0.8847385272145144,-0.26666666666666666,0.8644610458911419,-0.28888888888888886,0.8431163287086446,-0.34444444444444444,0.7982924226254002,-0.36666666666666664,0.7769477054429029,-0.3888888888888889,0.7545357524012807,-0.4,0.7321237993596584,-0.4222222222222222,0.688367129135539,-0.43333333333333335,0.6670224119530416,-0.4444444444444444,0.6456776947705443,-0.45555555555555555,0.6254002134471718,-0.4777777777777778,0.5859124866595518,-0.4888888888888889,0.5667022411953042,-0.5,0.5496264674493063,-0.5111111111111111,0.5325506937033084,-0.5222222222222223,0.5058697972251868,-0.5333333333333333,0.49626467449306294,-0.5333333333333333,0.4887940234791889,-0.5333333333333333,0.4855923159018143,-0.5444444444444444,0.4855923159018143,-0.5555555555555556,0.49626467449306294,-0.5666666666666667,0.5069370330843116,-0.5777777777777777,0.5197438633938101,-0.5888888888888889,0.5336179295624333,-0.6,0.567769477054429,-0.6,0.5859124866595518,-0.6,0.6051227321237994,-0.6,0.6254002134471718,-0.5777777777777777,0.6670224119530416,-0.5666666666666667,0.6894343649946638,-0.5555555555555556,0.7129135538954109,-0.5333333333333333,0.7374599786552828,-0.4888888888888889,0.7876200640341515,-0.45555555555555555,0.8132337246531484,-0.43333333333333335,0.8377801494130203,-0.4,0.8623265741728922,-0.3333333333333333,0.9071504802561366,-0.28888888888888886,0.927427961579509,-0.24444444444444444,0.9445037353255069,-0.2,0.959445037353255,-0.08888888888888889,0.9818569903948773,-0.044444444444444446,0.9882604055496265,0.0,0.991462113127001
7,0.044444444444444446,0.9925293489861259,0.0,0.9818569903948773,-0.03333333333333333,0.9743863393810032,-0.05555555555555555,0.9637139807897546,-0.08888888888888889,0.951974386339381,-0.13333333333333333,0.9220917822838848,-0.15555555555555556,0.9050160085378869,-0.18888888888888888,0.8868729989327642,-0.24444444444444444,0.847385272145144,-0.26666666666666666,0.8271077908217717,-0.3,0.8057630736392742,-0.34444444444444444,0.7630736392742796,-0.36666666666666664,0.7406616862326574,-0.37777777777777777,0.7182497331910352,-0.4111111111111111,0.6755602988260405,-0.4222222222222222,0.6542155816435432,-0.43333333333333335,0.6339381003201707,-0.4444444444444444,0.6136606189967982,-0.4666666666666667,0.576307363927428,-0.4888888888888889,0.5581643543223053,-0.5,0.5410885805763074,-0.5222222222222223,0.5112059765208111,-0.5333333333333333,0.4983991462113127,-0.5555555555555556,0.48772678762006405,-0.5777777777777777,0.4727854855923159,-0.5888888888888889,0.47065101387406616,-0.5888888888888889,0.47065101387406616,-0.6,0.47491995731056563,-0.6222222222222222,0.4919957310565635,-0.6333333333333333,0.503735325506937,-0.6444444444444445,0.5176093916755603,-0.6555555555555556,0.5496264674493063,-0.6555555555555556,0.5688367129135539,-0.6555555555555556,0.5880469583778015,-0.6555555555555556,0.608324439701174,-0.6333333333333333,0.6520811099252934,-0.6222222222222222,0.6734258271077909,-0.6111111111111112,0.695837780149413,-0.5666666666666667,0.7406616862326574,-0.5444444444444444,0.7641408751334045,-0.5111111111111111,0.7876200640341515,-0.45555555555555555,0.8335112059765208,-0.4222222222222222,0.855923159018143,-0.37777777777777777,0.8783351120597652,-0.3333333333333333,0.8996798292422625,-0.23333333333333334,0.9402347918890075,-0.17777777777777778,0.959445037353255,-0.12222222222222222,0.9754535752401281,-0.011111111111111112,0.9935965848452508,0.03333333333333333,0.9946638207043756
8,-0.10309278350515463,0.9739978331527628,-0.08247422680412371,0.9707475622968581,-0.07216494845360824,0.9664138678223185,-0.030927835051546393,0.952329360780065,0.020618556701030927,0.9306608884073673,0.05154639175257732,0.9187432286023836,0.08247422680412371,0.90465872156013,0.14432989690721648,0.8743228602383532,0.21649484536082475,0.8407367280606717,0.24742268041237114,0.8234019501625135,0.28865979381443296,0.8049837486457205,0.35051546391752575,0.7681473456121344,0.41237113402061853,0.7302275189599133,0.44329896907216493,0.7107258938244854,0.4742268041237113,0.6912242686890574,0.5257731958762887,0.6533044420368364,0.5773195876288659,0.6175514626218852,0.5979381443298969,0.600216684723727,0.6185567010309279,0.5828819068255688,0.6597938144329897,0.551462621885157,0.6907216494845361,0.5265438786565547,0.7010309278350515,0.5157096424702059,0.711340206185567,0.5081256771397616,0.711340206185567,0.49837486457204766,0.711340206185567,0.49945828819068255,0.7216494845360825,0.5037919826652221,0.7216494845360825,0.5113759479956663,0.7216494845360825,0.5330444203683641,0.711340206185567,0.5633802816901409,0.7010309278350515,0.580715059588299,0.6907216494845361,0.600216684723727,0.6494845360824743,0.6424702058504875,0.5979381443298969,0.6879739978331527,0.5670103092783505,0.7128927410617552,0.5360824742268041,0.7378114842903575,0.4639175257731959,0.7919826652221018,0.3917525773195876,0.8461538461538461,0.35051546391752575,0.8721560130010835,0.31958762886597936,0.8970747562296858,0.24742268041237114,0.9414951245937161,0.16494845360824742,0.9739978331527628,0.13402061855670103,0.9848320693391116,0.10309278350515463,0.991332611050921,0.05154639175257732,0.9934994582881906,0.010309278350515464,0.9869989165763814,0.0,0.9869989165763814,-0.010309278350515464,0.9891657638136512,-0.010309278350515464,0.991332611050921,0.0,0.9880823401950163,0.0,0.9859154929577465
9,0.010309278350515464,0.9837486457204767,0.061855670103092786,0.9750812567713976,0.09278350515463918,0.9674972914409534,0.1134020618556701,0.9577464788732394,0.14432989690721648,0.9469122426868906,0.1958762886597938,0.9209100758396533,0.21649484536082475,0.905742145178765,0.2268041237113402,0.8884073672806068,0.23711340206185566,0.8699891657638137,0.26804123711340205,0.8309859154929577,0.28865979381443296,0.8114842903575298,0.30927835051546393,0.7908992416034669,0.32989690721649484,0.771397616468039,0.3711340206185567,0.7313109425785482,0.3917525773195876,0.7107258938244854,0.41237113402061853,0.6901408450704225,0.4329896907216495,0.6695557963163596,0.4742268041237113,0.6294691224268689,0.4845360824742268,0.609967497291441,0.5051546391752577,0.590465872156013,0.5154639175257731,0.5720476706392199,0.5360824742268041,0.5384615384615384,0.5463917525773195,0.52329360780065,0.5567010309278351,0.5102925243770314,0.5773195876288659,0.49079089924160346,0.5876288659793815,0.48537378114842905,0.5979381443298969,0.48429035752979416,0.6185567010309279,0.48645720476706394,0.6597938144329897,0.5016251354279523,0.6804123711340206,0.5135427952329361,0.7010309278350515,0.5276273022751896,0.7216494845360825,0.542795232936078,0.7422680412371134,0.5785482123510293,0.7525773195876289,0.5991332611050921,0.7525773195876289,0.6208017334777898,0.7525773195876289,0.6435536294691224,0.7319587628865979,0.6933911159263272,0.7216494845360825,0.7183098591549296,0.711340206185567,0.7443120260021668,0.6907216494845361,0.7703141928494042,0.6494845360824743,0.8234019501625135,0.6185567010309279,0.8483206933911159,0.5876288659793815,0.8721560130010835,0.5567010309278351,0.894907908992416,0.4742268041237113,0.933911159263272,0.4329896907216495,0.9501625135427952,0.3917525773195876,0.9642470205850487,0.35051546391752575,0.9761646803900325,0.27835051546391754,0.991332611050921,0.24742268041237114,0.9924160346695557
