,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,FormQuality
0,0.0650406504,0.9659211928,0.0650406504,0.9627263046,0.0731707317,0.9584664537,0.0731707317,0.9520766773,0.0894308943,0.9382321619,0.1056910569,0.9307774228,0.1138211382,0.9041533546,0.1300813008,0.8913738019,0.1544715447,0.8785942492,0.1788617886,0.8487752929,0.1951219512,0.832800852,0.1951219512,0.8221512247,0.2276422764,0.7891373802,0.243902439,0.7752928647,0.2682926829,0.7593184239,0.3089430894,0.7273695421,0.325203252,0.7103301384,0.3414634146,0.696485623,0.3902439024,0.6656017039,0.4227642276,0.6485623003,0.4796747967,0.6198083067,0.5040650407,0.6059637913,0.5284552846,0.5931842386,0.5528455285,0.571884984,0.5853658537,0.560170394,0.6016260163,0.548455804,0.593495935,0.5303514377,0.6178861789,0.5271565495,0.6260162602,0.5218317359,0.6422764228,0.5260915868,0.6585365854,0.529286475,0.6829268293,0.5441959531,0.6829268293,0.5580404686,0.6910569106,0.571884984,0.7073170732,0.6027689031,0.7154471545,0.6198083067,0.7235772358,0.6357827476,0.7398373984,0.6719914803,0.7398373984,0.6911608094,0.7398373984,0.7113951012,0.7235772358,0.7550585729,0.6991869919,0.7784877529,0.6829268293,0.8029818956,0.6178861789,0.8562300319,0.5853658537,0.8817891374,0.4959349593,0.9307774228,0.4471544715,0.9499467519,0.3983739837,0.9669861555,0.3170731707,0.9840255591,0.2845528455,0.98828541,TRUE
1,0.1544715447,0.9840255591,0.162601626,0.9829605964,0.1951219512,0.9797657082,0.2113821138,0.9733759318,0.2195121951,0.96485623,0.243902439,0.9542066028,0.2601626016,0.9424920128,0.2926829268,0.9148029819,0.3089430894,0.898828541,0.3170731707,0.8817891374,0.3333333333,0.863684771,0.3495934959,0.844515442,0.3821138211,0.8061767838,0.3983739837,0.7870074547,0.4146341463,0.7657082002,0.4308943089,0.7454739084,0.4552845528,0.7252396166,0.487804878,0.684771033,0.4959349593,0.6645367412,0.512195122,0.6453674121,0.5203252033,0.6261980831,0.5284552846,0.607028754,0.5447154472,0.5729499468,0.5447154472,0.5569755059,0.5528455285,0.5420660277,0.5447154472,0.5303514377,0.5528455285,0.5228966986,0.5447154472,0.5143769968,0.5609756098,0.517571885,0.5691056911,0.5271565495,0.5853658537,0.5378061768,0.593495935,0.5505857295,0.6097560976,0.5782747604,0.6178861789,0.5942492013,0.6178861789,0.6112886049,0.6260162602,0.6293929712,0.6260162602,0.6485623003,0.6260162602,0.6890308839,0.6260162602,0.7103301384,0.6178861789,0.7326943557,0.6097560976,0.7561235357,0.6016260163,0.7795527157,0.5691056911,0.8306709265,0.5365853659,0.8541001065,0.5040650407,0.8796592119,0.4715447154,0.9030883919,0.4308943089,0.9243876464,0.3495934959,0.9595314164,0.3008130081,0.9712460064,0.2682926829,0.9797657082,TRUE
2,0.0487804878,0.98828541,0.0569105691,0.9872204473,0.081300813,0.9808306709,0.081300813,0.9723109691,0.0975609756,0.9627263046,0.1138211382,0.9520766773,0.1300813008,0.9403620873,0.162601626,0.9094781683,0.1869918699,0.8935037274,0.2032520325,0.8764643237,0.2195121951,0.8594249201,0.2357723577,0.8413205538,0.2845528455,0.8040468584,0.3089430894,0.7848775293,0.3170731707,0.7678381257,0.3414634146,0.7497337593,0.3739837398,0.731629393,0.406504065,0.6932907348,0.406504065,0.6751863685,0.4227642276,0.6560170394,0.4308943089,0.6379126731,0.4471544715,0.6198083067,0.4796747967,0.5857294995,0.5040650407,0.5697550586,0.5040650407,0.5537806177,0.5284552846,0.5441959531,0.5203252033,0.5314164004,0.5447154472,0.5228966986,0.5609756098,0.5218317359,0.5609756098,0.5207667732,0.5853658537,0.529286475,0.6016260163,0.5399361022,0.6178861789,0.5654952077,0.6422764228,0.5804046858,0.6504065041,0.5963791267,0.6585365854,0.6134185304,0.6585365854,0.630457934,0.6666666667,0.6677316294,0.674796748,0.6890308839,0.674796748,0.7092651757,0.6666666667,0.7305644302,0.6666666667,0.7518636848,0.6341463415,0.797657082,0.6178861789,0.8189563365,0.5853658537,0.8423855165,0.5528455285,0.8658146965,0.5203252033,0.8881789137,0.4227642276,0.9318423855,0.3658536585,0.9499467519,0.3089430894,0.96485623,TRUE
3,-0.0406504065,0.9850905218,-0.0325203252,0.9808306709,-0.0081300813,0.9691160809,0.0081300813,0.9616613419,0.0325203252,0.9520766773,0.0406504065,0.9382321619,0.0731707317,0.9254526092,0.1219512195,0.8956336528,0.1463414634,0.8807241747,0.162601626,0.8647497338,0.1707317073,0.8466453674,0.1788617886,0.8285410011,0.2032520325,0.7933972311,0.2195121951,0.7752928647,0.243902439,0.7561235357,0.2601626016,0.7369542066,0.2682926829,0.7188498403,0.2926829268,0.6805111821,0.3089430894,0.6624068158,0.3333333333,0.6464323749,0.3414634146,0.630457934,0.3577235772,0.6134185304,0.3902439024,0.5825346113,0.3902439024,0.5697550586,0.3902439024,0.5548455804,0.4146341463,0.5420660277,0.4308943089,0.5324813632,0.4308943089,0.517571885,0.4308943089,0.517571885,0.4390243902,0.5218317359,0.4471544715,0.5282215122,0.4634146341,0.5367412141,0.4959349593,0.5686900958,0.4959349593,0.583599574,0.5040650407,0.6006389776,0.5203252033,0.6166134185,0.5203252033,0.6357827476,0.512195122,0.6741214058,0.512195122,0.6932907348,0.5040650407,0.7135250266,0.4959349593,0.7348242812,0.4796747967,0.7561235357,0.4471544715,0.8008519702,0.4227642276,0.8242811502,0.3983739837,0.8455804047,0.3739837398,0.8679446219,0.3414634146,0.8903088392,0.2520325203,0.9318423855,0.2113821138,0.9499467519,0.1707317073,0.96485623,TRUE
4,-0.2195121951,0.9861554846,-0.2113821138,0.9829605964,-0.2032520325,0.9787007455,-0.162601626,0.9637912673,-0.1544715447,0.9552715655,-0.1219512195,0.9403620873,-0.1056910569,0.9297124601,-0.0975609756,0.9148029819,-0.0731707317,0.8998935037,-0.0406504065,0.8700745474,-0.0243902439,0.8551650692,-0.0162601626,0.8381256656,-0.0081300813,0.821086262,0.0162601626,0.8029818956,0.0406504065,0.7848775293,0.0975609756,0.7486687966,0.1138211382,0.7326943557,0.1463414634,0.7156549521,0.1544715447,0.6986155485,0.1788617886,0.6815761448,0.2032520325,0.6634717785,0.243902439,0.6293929712,0.2601626016,0.6134185304,0.2764227642,0.5963791267,0.2845528455,0.583599574,0.3089430894,0.5708200213,0.325203252,0.5559105431,0.3414634146,0.5463258786,0.3414634146,0.5367412141,0.3983739837,0.5388711395,0.4146341463,0.5441959531,0.4146341463,0.5537806177,0.4146341463,0.5623003195,0.4146341463,0.5772097977,0.4552845528,0.6080937167,0.4552845528,0.6240681576,0.4471544715,0.642172524,0.4634146341,0.6602768903,0.4552845528,0.6783812567,0.4552845528,0.6975505857,0.4471544715,0.7390841321,0.4390243902,0.7593184239,0.4227642276,0.7816826411,0.4146341463,0.8008519702,0.3902439024,0.8221512247,0.3658536585,0.844515442,0.3089430894,0.8892438765,0.2764227642,0.910543131,0.243902439,0.9307774228,0.2032520325,0.9488817891,TRUE
5,-0.1707317073,0.9893503727,-0.162601626,0.9872204473,-0.1300813008,0.9787007455,-0.1056910569,0.9701810437,-0.0894308943,0.9595314164,-0.0731707317,0.9488817891,-0.0243902439,0.9158679446,-0.0081300813,0.9020234292,0.0243902439,0.8860489883,0.0487804878,0.8690095847,0.0650406504,0.8498402556,0.1138211382,0.8157614483,0.1382113821,0.7955271565,0.162601626,0.7784877529,0.1869918699,0.7571884984,0.2195121951,0.7188498403,0.243902439,0.6996805112,0.2682926829,0.6805111821,0.2764227642,0.661341853,0.3008130081,0.6443024494,0.3333333333,0.6091586794,0.3495934959,0.5921192758,0.3577235772,0.5782747604,0.3658536585,0.5654952077,0.3739837398,0.552715655,0.406504065,0.5314164004,0.4227642276,0.5271565495,0.4227642276,0.5239616613,0.4390243902,0.5218317359,0.4471544715,0.5303514377,0.4634146341,0.5420660277,0.4796747967,0.5548455804,0.4796747967,0.5708200213,0.4959349593,0.583599574,0.4796747967,0.6176783813,0.487804878,0.6336528222,0.4796747967,0.6517571885,0.4715447154,0.6719914803,0.4634146341,0.7092651757,0.4390243902,0.7284345048,0.4471544715,0.7486687966,0.4146341463,0.7667731629,0.3902439024,0.7880724175,0.3333333333,0.8285410011,0.3008130081,0.8487752929,0.2682926829,0.8690095847,0.2357723577,0.8892438765,0.1544715447,0.9254526092,0.1382113821,0.9403620873,0.0975609756,0.95314164,TRUE
6,-0.2276422764,0.9893503727,-0.2032520325,0.9840255591,-0.1869918699,0.9787007455,-0.1707317073,0.9691160809,-0.162601626,0.9616613419,-0.1300813008,0.9382321619,-0.1219512195,0.922257721,-0.0975609756,0.9094781683,-0.0731707317,0.8935037274,-0.0487804878,0.8604898829,-0.0162601626,0.8413205538,0,0.8242811502,0.0162601626,0.8083067093,0.081300813,0.7731629393,0.1056910569,0.7550585729,0.1300813008,0.7369542066,0.162601626,0.7188498403,0.1951219512,0.684771033,0.2032520325,0.6677316294,0.2195121951,0.6517571885,0.2357723577,0.6357827476,0.2601626016,0.6038338658,0.2764227642,0.5921192758,0.2845528455,0.5772097977,0.2926829268,0.552715655,0.3008130081,0.5441959531,0.3170731707,0.5335463259,0.325203252,0.5282215122,0.3333333333,0.5250266241,0.3333333333,0.5260915868,0.3495934959,0.5314164004,0.3739837398,0.5431309904,0.3739837398,0.5676251331,0.3821138211,0.5814696486,0.3902439024,0.5974440895,0.3983739837,0.6134185304,0.406504065,0.6453674121,0.406504065,0.6624068158,0.406504065,0.6815761448,0.406504065,0.6986155485,0.3902439024,0.7358892439,0.3739837398,0.7539936102,0.3658536585,0.774227902,0.3577235772,0.7955271565,0.3089430894,0.8349307774,0.2845528455,0.8562300319,0.2601626016,0.8764643237,0.2357723577,0.8956336528,0.1707317073,0.9318423855,0.1463414634,0.945686901,TRUE
7,-0.0569105691,0.9968051118,-0.0487804878,0.9946751864,-0.0406504065,0.9936102236,-0.0325203252,0.9914802982,-0.0162601626,0.9872204473,0.0081300813,0.9755058573,0.0243902439,0.9680511182,0.0487804878,0.9595314164,0.0650406504,0.9467518637,0.0894308943,0.9169329073,0.1138211382,0.9020234292,0.1382113821,0.8860489883,0.162601626,0.8679446219,0.1869918699,0.832800852,0.2113821138,0.8146964856,0.2276422764,0.7955271565,0.2601626016,0.7763578275,0.3089430894,0.7401490948,0.3414634146,0.7209797657,0.3739837398,0.7050053248,0.3983739837,0.6879659212,0.4390243902,0.6528221512,0.4471544715,0.6357827476,0.4552845528,0.6176783813,0.4959349593,0.5867944622,0.487804878,0.571884984,0.4959349593,0.5612353568,0.4959349593,0.5505857295,0.512195122,0.5356762513,0.5203252033,0.5324813632,0.5203252033,0.5303514377,0.5203252033,0.5335463259,0.5284552846,0.548455804,0.5447154472,0.5612353568,0.5528455285,0.5729499468,0.5528455285,0.5889243876,0.5772357724,0.6219382322,0.5772357724,0.6400425985,0.5772357724,0.6570820021,0.5853658537,0.6751863685,0.5772357724,0.7113951012,0.5772357724,0.731629393,0.5609756098,0.7497337593,0.5528455285,0.7720979766,0.5284552846,0.8157614483,0.512195122,0.8370607029,0.4959349593,0.8583599574,0.4634146341,0.8807241747,0.4146341463,0.9265175719,0.3821138211,0.945686901,TRUE
8,-0.0747663551,0.9437963945,-0.0747663551,0.9406150583,-0.0654205607,0.9363732768,-0.046728972,0.9247083775,-0.0373831776,0.9172852598,-0.0186915888,0.8981972428,-0.0093457944,0.887592789,0.0280373832,0.8653234358,0.046728972,0.8536585366,0.0560747664,0.8409331919,0.1028037383,0.816542948,0.1121495327,0.8006362672,0.1401869159,0.7730646872,0.1495327103,0.7603393425,0.1682242991,0.7317073171,0.2056074766,0.723223754,0.214953271,0.7073170732,0.2523364486,0.6829268293,0.308411215,0.6755037116,0.3738317757,0.6511134677,0.3738317757,0.6320254507,0.4018691589,0.6118769883,0.4018691589,0.5970307529,0.4392523364,0.5768822906,0.4299065421,0.5673382821,0.4018691589,0.5577942736,0.4299065421,0.539766702,0.4672897196,0.5323435843,0.4392523364,0.5238600212,0.4485981308,0.5217391304,0.4579439252,0.525980912,0.4672897196,0.5323435843,0.4672897196,0.5493107105,0.476635514,0.5609756098,0.476635514,0.572640509,0.4672897196,0.6023329799,0.4859813084,0.6171792153,0.4953271028,0.6542948038,0.5046728972,0.6723223754,0.4859813084,0.7094379639,0.4672897196,0.7317073171,0.4579439252,0.7550371156,0.3738317757,0.8059384942,0.3457943925,0.8324496288,0.261682243,0.882290562,0.2056074766,0.9034994698,0.0934579439,0.9395546129,0.0373831776,0.9501590668,-0.0747663551,0.9660657476,-0.1121495327,0.9692470838,TRUE
9,-0.2990654206,0.9618239661,-0.2803738318,0.9597030753,-0.2710280374,0.9586426299,-0.2242990654,0.9501590668,-0.1962616822,0.9459172853,-0.1775700935,0.9384941676,-0.1308411215,0.9183457052,-0.1121495327,0.9066808059,-0.0934579439,0.8939554613,-0.0560747664,0.8663838812,-0.0280373832,0.854718982,0.0186915888,0.8271474019,0.0560747664,0.8101802757,0.0841121495,0.7942735949,0.1121495327,0.7635206787,0.1401869159,0.7454931071,0.1588785047,0.7295864263,0.2056074766,0.6967126193,0.2336448598,0.6797454931,0.2710280374,0.6479321315,0.2803738318,0.6320254507,0.2990654206,0.6161187699,0.3271028037,0.5896076352,0.3551401869,0.5768822906,0.3644859813,0.5673382821,0.3925233645,0.5440084836,0.4112149533,0.5355249205,0.4205607477,0.5227995758,0.4392523364,0.520678685,0.4485981308,0.5217391304,0.4579439252,0.5355249205,0.476635514,0.5461293743,0.4859813084,0.5737009544,0.5046728972,0.5885471898,0.5140186916,0.605514316,0.5046728972,0.6394485684,0.4953271028,0.6595970308,0.4953271028,0.6786850477,0.476635514,0.7168610817,0.4672897196,0.737009544,0.4392523364,0.7773064687,0.4205607477,0.7963944857,0.4018691589,0.8176033934,0.3644859813,0.8568398727,0.3457943925,0.8748674443,0.308411215,0.8928950159,0.2429906542,0.9215270414,0.214953271,0.9321314952,0.1495327103,0.9501590668,0.1214953271,0.9565217391,TRUE
10,0.0093457944,0.953340403,0.0093457944,0.9501590668,0.0186915888,0.9448568399,0.0280373832,0.9363732768,0.046728972,0.9278897137,0.0841121495,0.9066808059,0.1028037383,0.8960763521,0.1308411215,0.882290562,0.1962616822,0.8568398727,0.2242990654,0.8409331919,0.2523364486,0.8260869565,0.2897196262,0.8101802757,0.3457943925,0.7783669141,0.3644859813,0.7613997879,0.3925233645,0.7444326617,0.4205607477,0.7295864263,0.4579439252,0.6935312831,0.4953271028,0.6765641569,0.5046728972,0.6606574761,0.5700934579,0.624602333,0.5887850467,0.6086956522,0.6074766355,0.5949098621,0.6261682243,0.5800636267,0.6542056075,0.5524920467,0.6635514019,0.539766702,0.6822429907,0.5281018028,0.6822429907,0.5164369035,0.6822429907,0.5111346766,0.691588785,0.5132555673,0.691588785,0.5217391304,0.6822429907,0.5440084836,0.6822429907,0.5567338282,0.6822429907,0.572640509,0.6822429907,0.6044538706,0.6635514019,0.6224814422,0.6728971963,0.6415694592,0.6542056075,0.6595970308,0.6261682243,0.7020148462,0.5981308411,0.7242841994,0.5794392523,0.7465535525,0.5607476636,0.7688229056,0.5046728972,0.8133616119,0.4672897196,0.835630965,0.4392523364,0.8568398727,0.3551401869,0.8971367975,0.3177570093,0.9141039236,0.261682243,0.9278897137,0.214953271,0.9395546129,0.1214953271,0.9554612937,0.0841121495,0.9607635207,TRUE
11,0,0.9607635207,0,0.9586426299,0.0280373832,0.9490986214,0.046728972,0.9416755037,0.0654205607,0.9310710498,0.0841121495,0.9194061506,0.1308411215,0.8939554613,0.1588785047,0.8791092259,0.1869158879,0.8642629905,0.214953271,0.8483563097,0.2429906542,0.8324496288,0.2990654206,0.7995758218,0.3271028037,0.7826086957,0.3551401869,0.7645811241,0.3831775701,0.7454931071,0.4299065421,0.7104984093,0.4485981308,0.690349947,0.4579439252,0.67126193,0.476635514,0.6532343584,0.4859813084,0.6352067869,0.5140186916,0.6023329799,0.523364486,0.5853658537,0.5327102804,0.5705196182,0.5327102804,0.5567338282,0.5420560748,0.5408271474,0.523364486,0.520678685,0.523364486,0.5143160127,0.5140186916,0.5090137858,0.5140186916,0.5079533404,0.523364486,0.5196182397,0.523364486,0.5302226935,0.5140186916,0.545068929,0.4953271028,0.5599151644,0.4953271028,0.5758218452,0.4859813084,0.6076352068,0.4859813084,0.6256627784,0.476635514,0.6436903499,0.4672897196,0.6627783669,0.4392523364,0.7020148462,0.4205607477,0.7221633086,0.4018691589,0.7433722163,0.3831775701,0.7645811241,0.3644859813,0.7847295864,0.3177570093,0.8271474019,0.2897196262,0.8483563097,0.261682243,0.868504772,0.2336448598,0.8886532344,0.1588785047,0.9225874867,0.1121495327,0.9384941676,0.0934579439,0.9501590668,TRUE
12,-0.0560747664,0.9713679745,-0.0373831776,0.967126193,-0.0186915888,0.9628844115,-0.0093457944,0.9586426299,0.0373831776,0.9448568399,0.0560747664,0.9353128314,0.0841121495,0.9236479321,0.1214953271,0.8981972428,0.1401869159,0.8833510074,0.1588785047,0.8695652174,0.1962616822,0.8398727466,0.214953271,0.8250265111,0.214953271,0.8080593849,0.2429906542,0.7773064687,0.261682243,0.7603393425,0.261682243,0.7423117709,0.2897196262,0.7062566278,0.2990654206,0.6892895016,0.308411215,0.6723223754,0.3364485981,0.6394485684,0.3457943925,0.6235418876,0.3551401869,0.6086956522,0.3925233645,0.5811240721,0.4018691589,0.5662778367,0.4205607477,0.5418875928,0.4112149533,0.5355249205,0.4018691589,0.5291622481,0.4299065421,0.5249204666,0.4485981308,0.5270413574,0.4579439252,0.5323435843,0.4485981308,0.5577942736,0.4672897196,0.5694591729,0.476635514,0.5874867444,0.4953271028,0.6171792153,0.5046728972,0.6309650053,0.4953271028,0.6447507953,0.476635514,0.6765641569,0.476635514,0.6945917285,0.4672897196,0.7094379639,0.4485981308,0.7423117709,0.4485981308,0.7592788971,0.4392523364,0.7773064687,0.4112149533,0.8133616119,0.3925233645,0.8313891835,0.3738317757,0.8504772004,0.3177570093,0.8865323436,0.2897196262,0.9045599152,0.2523364486,0.920466596,0.1775700935,0.9459172853,0.1495327103,0.9586426299,TRUE
13,-0.1121495327,0.9787910923,-0.1028037383,0.9766702015,-0.0654205607,0.9650053022,-0.046728972,0.9565217391,-0.0280373832,0.948038176,-0.0186915888,0.9353128314,0.0186915888,0.9098621421,0.0373831776,0.8960763521,0.0560747664,0.8812301166,0.0747663551,0.8663838812,0.1121495327,0.8335100742,0.1401869159,0.8176033934,0.1495327103,0.7995758218,0.1775700935,0.7826086957,0.2336448598,0.7465535525,0.2523364486,0.7295864263,0.2803738318,0.7104984093,0.2990654206,0.6924708378,0.3364485981,0.6595970308,0.3644859813,0.6415694592,0.3831775701,0.624602333,0.4018691589,0.6086956522,0.4112149533,0.5779427359,0.4205607477,0.5652173913,0.4018691589,0.5546129374,0.4018691589,0.5471898197,0.4299065421,0.5344644751,0.4299065421,0.5291622481,0.4485981308,0.5302226935,0.4672897196,0.5323435843,0.476635514,0.5408271474,0.476635514,0.5715800636,0.4859813084,0.5853658537,0.4953271028,0.6002120891,0.5140186916,0.6161187699,0.523364486,0.6468716861,0.5140186916,0.6638388123,0.5046728972,0.6818663839,0.4953271028,0.6998939555,0.476635514,0.7359490986,0.4859813084,0.7550371156,0.4859813084,0.7751855779,0.4859813084,0.7942735949,0.4672897196,0.8345705196,0.4485981308,0.854718982,0.4112149533,0.8748674443,0.3831775701,0.8939554613,0.3364485981,0.9321314952,0.2897196262,0.9490986214,0.2242990654,0.9618239661,TRUE
14,-0.0186915888,0.9872746554,0.0186915888,0.9819724284,0.0186915888,0.9766702015,0.046728972,0.9713679745,0.0747663551,0.9565217391,0.0934579439,0.9448568399,0.1401869159,0.9215270414,0.1495327103,0.9088016967,0.1775700935,0.8971367975,0.214953271,0.8674443266,0.2242990654,0.8525980912,0.2523364486,0.8388123012,0.2897196262,0.8080593849,0.2990654206,0.7900318134,0.3177570093,0.7751855779,0.3457943925,0.7423117709,0.3738317757,0.7253446448,0.3925233645,0.7094379639,0.4205607477,0.6755037116,0.4299065421,0.6585365854,0.4672897196,0.6288441145,0.4859813084,0.6139978791,0.5046728972,0.6012725345,0.5420560748,0.5747613998,0.5420560748,0.5641569459,0.5514018692,0.553552492,0.5607476636,0.5387062566,0.5700934579,0.5355249205,0.5794392523,0.5344644751,0.6074766355,0.5408271474,0.6355140187,0.5503711559,0.6448598131,0.5790031813,0.6542056075,0.5906680806,0.6635514019,0.6065747614,0.6635514019,0.6362672322,0.6635514019,0.652173913,0.6542056075,0.6680805938,0.6355140187,0.7020148462,0.6261682243,0.7200424178,0.6074766355,0.7359490986,0.5700934579,0.7720042418,0.5514018692,0.7900318134,0.523364486,0.8080593849,0.4859813084,0.8451749735,0.4485981308,0.8632025451,0.3831775701,0.8992576882,0.3457943925,0.9162248144,0.3177570093,0.9321314952,0.2429906542,0.9597030753,0.214953271,0.9703075292,TRUE
15,-0.0934579439,0.98621421,-0.0654205607,0.9766702015,-0.0373831776,0.9681866384,0,0.9501590668,0.0280373832,0.9395546129,0.0560747664,0.9278897137,0.0934579439,0.9024390244,0.1121495327,0.8897136797,0.1588785047,0.8610816543,0.1869158879,0.8462354189,0.2056074766,0.8313891835,0.2336448598,0.802757158,0.2523364486,0.7868504772,0.2803738318,0.7582184517,0.2990654206,0.7391304348,0.3177570093,0.723223754,0.3738317757,0.6882290562,0.3925233645,0.6733828208,0.4299065421,0.6447507953,0.4299065421,0.6309650053,0.4299065421,0.6171792153,0.4485981308,0.591728526,0.4672897196,0.5800636267,0.4579439252,0.5620360551,0.4859813084,0.553552492,0.4579439252,0.5440084836,0.5140186916,0.5408271474,0.523364486,0.5408271474,0.5514018692,0.5482502651,0.5514018692,0.5567338282,0.5607476636,0.5673382821,0.5514018692,0.5959703075,0.5420560748,0.6086956522,0.5794392523,0.638388123,0.5700934579,0.6532343584,0.5700934579,0.6670201485,0.5607476636,0.6967126193,0.5514018692,0.7126193001,0.5327102804,0.7412513256,0.523364486,0.7550371156,0.4953271028,0.769883351,0.476635514,0.8006362672,0.4579439252,0.8154825027,0.4018691589,0.8472958643,0.3925233645,0.8632025451,0.3644859813,0.8780487805,0.3177570093,0.9098621421,0.2897196262,0.9247083775,0.2429906542,0.9522799576,0.2056074766,0.9650053022,TRUE
16,-0.4814814815,0.9417372881,-0.4444444444,0.936440678,-0.4259259259,0.9332627119,-0.3888888889,0.9247881356,-0.3611111111,0.9173728814,-0.3425925926,0.9078389831,-0.2962962963,0.8898305085,-0.2777777778,0.8781779661,-0.2314814815,0.8548728814,-0.212962963,0.844279661,-0.1851851852,0.8315677966,-0.1388888889,0.8050847458,-0.1203703704,0.7923728814,-0.0833333333,0.7637711864,-0.0555555556,0.7478813559,-0.037037037,0.7351694915,-0.0277777778,0.7065677966,0.0092592593,0.6917372881,0.0462962963,0.6641949153,0.0740740741,0.6504237288,0.0925925926,0.6366525424,0.1481481481,0.6122881356,0.1666666667,0.6006355932,0.1851851852,0.5794491525,0.2037037037,0.5656779661,0.1944444444,0.5550847458,0.212962963,0.5381355932,0.212962963,0.5296610169,0.2314814815,0.5275423729,0.2407407407,0.5286016949,0.25,0.5296610169,0.2407407407,0.5413135593,0.2314814815,0.5519067797,0.2407407407,0.5783898305,0.2407407407,0.593220339,0.2407407407,0.6080508475,0.25,0.6430084746,0.2407407407,0.6620762712,0.2407407407,0.7012711864,0.2314814815,0.7224576271,0.2222222222,0.7447033898,0.212962963,0.7891949153,0.1944444444,0.811440678,0.1388888889,0.8601694915,0.1018518519,0.8845338983,0.0740740741,0.9078389831,-0.0277777778,0.9491525424,-0.0648148148,0.9639830508,-0.1666666667,0.9788135593,-0.1944444444,0.9809322034,TRUE
17,-0.4166666667,0.968220339,-0.4166666667,0.9639830508,-0.4074074074,0.9597457627,-0.3703703704,0.9417372881,-0.3518518519,0.9322033898,-0.3240740741,0.9184322034,-0.3055555556,0.9046610169,-0.287037037,0.8898305085,-0.2592592593,0.8771186441,-0.2037037037,0.843220339,-0.1851851852,0.8262711864,-0.1574074074,0.8093220339,-0.1388888889,0.7923728814,-0.1203703704,0.7754237288,-0.0925925926,0.7584745763,-0.0648148148,0.7224576271,-0.0462962963,0.7065677966,-0.037037037,0.6917372881,-0.0185185185,0.6758474576,0.0092592593,0.6599576271,0.037037037,0.6451271186,0.0925925926,0.6112288136,0.1203703704,0.5974576271,0.1481481481,0.5826271186,0.1481481481,0.5699152542,0.1759259259,0.5540254237,0.1759259259,0.5455508475,0.1944444444,0.5381355932,0.25,0.5286016949,0.2407407407,0.5286016949,0.2777777778,0.531779661,0.2777777778,0.5381355932,0.3148148148,0.5487288136,0.3333333333,0.5593220339,0.3518518519,0.5879237288,0.3703703704,0.6027542373,0.3703703704,0.6197033898,0.3796296296,0.6377118644,0.3888888889,0.6578389831,0.3888888889,0.6779661017,0.3888888889,0.7213983051,0.3888888889,0.7436440678,0.3703703704,0.7690677966,0.3611111111,0.7934322034,0.3333333333,0.8199152542,0.2962962963,0.8453389831,0.2222222222,0.8961864407,0.1759259259,0.9173728814,0.1388888889,0.9375,0.0925925926,0.9544491525,TRUE
18,-0.3055555556,0.9661016949,-0.2962962963,0.9629237288,-0.2685185185,0.9533898305,-0.25,0.9449152542,-0.2222222222,0.9343220339,-0.1944444444,0.9226694915,-0.1759259259,0.9099576271,-0.1388888889,0.8824152542,-0.1111111111,0.8665254237,-0.0833333333,0.8516949153,-0.0740740741,0.8347457627,-0.0462962963,0.8188559322,-0.0277777778,0.7870762712,-0.0185185185,0.7701271186,0,0.7542372881,0.0185185185,0.7372881356,0.0277777778,0.7203389831,0.0740740741,0.6832627119,0.1018518519,0.6663135593,0.1296296296,0.6493644068,0.1388888889,0.6345338983,0.1574074074,0.6197033898,0.2037037037,0.5889830508,0.2222222222,0.5730932203,0.2314814815,0.5593220339,0.25,0.5476694915,0.2685185185,0.5381355932,0.3055555556,0.5275423729,0.3055555556,0.5286016949,0.3148148148,0.5328389831,0.3240740741,0.5402542373,0.3425925926,0.5508474576,0.3703703704,0.5783898305,0.3611111111,0.593220339,0.3703703704,0.6091101695,0.3703703704,0.625,0.3796296296,0.6440677966,0.3703703704,0.6800847458,0.3611111111,0.6991525424,0.3425925926,0.718220339,0.3240740741,0.7404661017,0.3055555556,0.7616525424,0.2592592593,0.8050847458,0.2222222222,0.8273305085,0.1851851852,0.8495762712,0.1574074074,0.8707627119,0.1111111111,0.8919491525,0.0185185185,0.9300847458,-0.0277777778,0.9449152542,-0.0833333333,0.9576271186,TRUE
